id,text,parent,isLeaf,aggrlevel
"88221","88221 - Photographic plates and film in the flat, sensitized, unexposed, of any material (other then paper, paperboard or cloth)","8822","1","5",
"88222","88222 - Film in rolls, sensitized, unexposed, perforated or not","8822","1","5",
"88223","88223 - Paper, paperboard and cloth, sensitized, unexposed or exposed but not developed","8822","1","5",
"88224","88224 - Plates and film, sensitized, exposed but not developed, negative or positive","8822","1","5",
"88225","88225 - Plates, unperforated film and perforated film (other than cinematograph film), exposed and developed, negative or positive","8822","1","5",
"8822X","8822X - Memorandum Item","8822","1","5",
"882X","882X - Memorandum Item","882","0","4",
"882XX","882XX - Memorandum Item","882X","1","5",
"883","883 - Cinematograph film, exposed and developed, whether or not incorporating sound track or consisting only of sound track, negative or positive","88","0","3",
"8830","8830 - Cinematograph film, exposed and developed, whether or not incorporating sound track or consisting only of sound track, negative or positive","883","1","4",
"883X","883X - Memorandum Item","883","0","4",
"883XX","883XX - Memorandum Item","883X","1","5",
"884","884 - Optical goods n.e.s.","88","0","3",
"8841","8841 - Lenses, prisms, mirrors and othor optical elements, of any material (other than such elements of glass not optically worked)","884","0","4",
"88411","88411 - ....unmounted; sheets or plates of polarizing material","8841","1","5",
"88412","88412 - ....mounted, being parts of or fittings for instruments or apparatus","8841","1","5",
"8841X","8841X - Memorandum Item","8841","1","5",
"8842","8842 - Spectacles and spectacle frames","884","0","4",
"88421","88421 - Frames and mountings, and parts thereof, for spectacles, pince-nez, lorgnettes, goggles and the like","8842","1","5",
"88422","88422 - Spectacles, pince-nez, lorgnettes, goggles and the like, corrective, protective or other","8842","1","5",
"8842X","8842X - Memorandum Item","8842","1","5",
"884X","884X - Memorandum Item","884","0","4",
"884XX","884XX - Memorandum Item","884X","1","5",
"885","885 - Watches and clocks","88","0","3",
"8851","8851 - Watches, watch movements and case","885","0","4",
"88511","88511 - Pocket watches, wrist watches and other watches (including stop watches)","8851","1","5",
"88512","88512 - Clocks with watch movements (excluding clocks of heading 885.21 )","8851","1","5",
"88513","88513 - Watch movements (including stop-watch movements), assembled","8851","1","5",
"88514","88514 - Watch cases and parts of watch cases","8851","1","5",
"8851X","8851X - Memorandum Item","8851","1","5",
"8852","8852 - Clocks, clock movements and parts","885","0","4",
"88521","88521 - Instrument panel clocks and clocks of a similar type, for vehicles, aircraft or vessels","8852","1","5",
"88522","88522 - Clocks, n.e.s.","8852","1","5",
"88523","88523 - Time of day recording apparatus; apparatus with clock or watch movement (including secondary movement) or with synchronous motor, for measuring, recording or otherwise indicating intervals of time","8852","1","5",
"88524","88524 - Time switches with clock or watch movement (including secondary movement) or with synchronous motor","8852","1","5",
"88525","88525 - Clock movements, assembled","8852","1","5",
"88526","88526 - Clock cases and cases of a similar type for other goods of this group, and parts thereof","8852","1","5",
"88529","88529 - Clock and watch parts, n.e.s.","8852","1","5",
"8852X","8852X - Memorandum Item","8852","1","5",
"885X","885X - Memorandum Item","885","0","4",
"885XX","885XX - Memorandum Item","885X","1","5",
"88X","88X - Memorandum Item","88","0","3",
"88XX","88XX - Memorandum Item","88X","0","4",
"88XXX","88XXX - Memorandum Item","88XX","1","5",
"89","89 - Miscellaneous manufactured articles, n.e.s.","8","0","2",
"892","892 - Printed matter","89","0","3",
"8921","8921 - Printed books, pamphlets, maps and globes","892","0","4",
"89211","89211 - Printed books, booklets, brochures, pamphlets and leaflets","8921","1","5",
"89212","89212 - Children's picture books and painting books","8921","1","5",
"89213","89213 - Maps and jydrographic and similar charts of all kinds (including atlases, wall maps and topographical plans, printed); printed globes (terrestrial or celestial)","8921","1","5",
"8921X","8921X - Memorandum Item","8921","1","5",
"8922","8922 - Newspapers, journals and periodicals, whether or not illustrated","892","1","4",
"8924","8924 - Picture postcards, picture greeting cards and transfers (decalcomanias) printed by any process","892","0","4",
"89241","89241 - Decalcomanias","8924","1","5",
"89242","89242 - Picture postcards, Christmas and other picture greetingcards, printed by any process, with or without trimmings","8924","1","5",
"8924X","8924X - Memorandum Item","8924","1","5",
"8928","8928 - Printed matter, n.e.s.","892","0","4",
"89281","89281 - Paper and paperboard labels, whether or not printed or gummed","8928","1","5",
"89282","89282 - Plans and drawings, for industrial, architectural, engineering, commercial or similar purposes, whether original or reproductions on sensitized paper; manuscripts and typescripts","8928","1","5",
"89283","89283 - Unused postage, revenue and similar stamps of current or new issue in the country to which they are destined; stamp-impressed paper; banknotes, stook, share and bond certificates and similar documents of title; cheque books","8928","1","5",
"89284","89284 - Calendars of any kind, of paper or paperbeard (including calendar blocks)","8928","1","5",
"89285","89285 - Music, printed or in manuscript, whether or not bound or illustrated","8928","1","5",
"89286","89286 - Trade advertising material, commercial catalogues and the like","8928","1","5",
"89289","89289 - Other printed matter (including printed pictures and photographs )","8928","1","5",
"8928X","8928X - Memorandum Item","8928","1","5",
"892X","892X - Memorandum Item","892","0","4",
"892XX","892XX - Memorandum Item","892X","1","5",
"893","893 - Articles, n.e.s. of materials of the kinds described in division 58","89","0","3",
"8931","8931 - Articles for the conveyance or packing of goods (including containers without handles usable also as disposable drinking  cups); stoppers, lids, caps and other closures, of the materlals falling within division 58","893","1","4",
"8932","8932 - Sanitary and toilet articles, of the materials falling within division 58","893","1","4",
"8933","8933 - Ornamental artleles and objects of persons adornment, of the materials falling within division 58","893","1","4",
"8935","8935 - Articles of electric lighting, of the materials falling within division 58","893","1","4",
"8939","8939 - Miscellaneous articles of the materials falling within division 58","893","0","4",
"89391","89391 - Polyvinyl chloride in the form of plates, tiles or strip of the types used for flooring","8939","1","5",
"89392","89392 - Copolymers of vinyl chloride and vinyl acetate in the form of plates, tiles, or strip of the types used for flooring","8939","1","5",
"89393","89393 - Roller blinds, venetian blinds and similar articles, and parts thereof, of the materials falling within division 58","8939","1","5",
"89394","89394 - Office or school supplies, of the materials falling within division 58","8939","1","5",
"89399","89399 - Other articles, n.e.s. of the materials falling within division 58","8939","1","5",
"8939X","8939X - Memorandum Item","8939","1","5",
"893X","893X - Memorandum Item","893","0","4",
"893XX","893XX - Memorandum Item","893X","1","5",
"894","894 - Baby carriages, toys, games and sporting goods","89","0","3",
"8941","8941 - Baby carriages and parts thereof, n.e.s.","894","1","4",
"8942","8942 - Children's toys, indoor games, etc.","894","0","4",
"89421","89421 - Wheeled toys designed to be ridden by children (e.g., toy bicyeles and tricycles and pedal motor cars); dolls' prams and dolls' push chairs","8942","1","5",
"89422","89422 - Dolls","8942","1","5",
"89423","89423 - Toys, n.e.s.; working models of a kind used for recreational purposes","8942","1","5",
"89424","89424 - Equipment for parlour, table and fumfalr games for adults or children (including billiard tables and pintables and table-tennls requisites)","8942","1","5",
"89425","89425 - Carnival articles; entertainment articles (e.g., conjuring tricks and novelty jokes); Christmas tree decorations and similar articles for Christmas festivities (e.g., artificial Christmas trees, Christmas stockings, imitation yule logs, Nativity scenes and figures therefor)","8942","1","5",
"8942X","8942X - Memorandum Item","8942","1","5",
"8946","8946 - Non-military arms and ammunition therefor","894","0","4",
"89461","89461 - Firearms, n.e.s. (including very light pistols, pistols and revolvers for firing blank ammunition only, line-throwing guns end the like )","8946","1","5",
"89462","89462 - Other arms (including air, spring and similar pistols, rifles and guns)","8946","1","5",
"89463","89463 - Sporting, hunting and target-shooting ammunition and parts thereof (including bullets and shot)","8946","1","5",
"8946X","8946X - Memorandum Item","8946","1","5",
"8947","8947 - Other sporting goods and fairground amusements, etc","894","0","4",
"89471","89471 - Fish-hooks, line fishing rods and tackle; fish landing nets and butterfly nets; decoy 'birds', lark mirrors and similar hunting or shooting requisites, n.e.s.","8947","1","5",
"89472","89472 - Appliances, apparatus, accessories and requisites for gymnastics or athletics, or for sports and outdoor games (other than articles falling within heading 894.24 )","8947","1","5",
"89473","89473 - Roundabouts, swings, shooting galleries and other fairground amusements; travelling circuses, travelling menageries and travelling theatres","8947","1","5",
"8947X","8947X - Memorandum Item","8947","1","5",
"894X","894X - Memorandum Item","894","0","4",
"894XX","894XX - Memorandum Item","894X","1","5",
"895","895 - Office and stationary supplies, n.e.s.","89","0","3",
"8951","8951 - Office and stationary supplies, of base metal","895","0","4",
"89511","89511 - Filing cabinets, racks, sorting boxes, paper trays, paper rests and similar office equipment, of base metal (other than office furniture falling within heading 821.9)","8951","1","5",
"89512","89512 - Fittings for loose-leaf binders, for files or for stationery books, of base metal; letter clips, paper, clips, staples, indexing tags, and similar stationery goods, of base metal","8951","1","5",
"8951X","8951X - Memorandum Item","8951","1","5",
"8952","8952 - Pens, pencils and, fountain pens","895","0","4",
"89521","89521 - Fountain pens, stylograph pens and pencils (including ball point pens and pencils ) and other pens, pen-holders, and similar holders, propelling pencils and sliding pencils; parts and fittings thereof (other than those falling within heading 895.22 or 895.23)","8952","1","5",
"89522","89522 - Pen nibs and nib points","8952","1","5",
"89523","89523 - Pencils (other than pencils of heading 895.21), pencil leads, slate pencils, crayons and pastels, drawing charcoals and writing and drawing chalks; tailors' and billiards chalks","8952","1","5",
"8952X","8952X - Memorandum Item","8952","1","5",
"8959","8959 - Other office and stationary supplies","895","0","4",
"89591","89591 - Writing ink, excluding printing ink","8959","1","5",
